image_file,image_index,true_label,model,predicted_label,correct,confidence,true_label_score,confidence_gap,top1,top2,top3,prob_Center,prob_Loc,prob_Edge_Ring,prob_Edge_Loc,prob_Scratch,prob_Random,prob_Donut,prob_Near_full
43_Edge-Loc.png,43,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43_Edge-Loc.png,43,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
44_Edge-Loc.png,44,Edge-Loc,Best CNN + Aug,Near-full,False,0.6168,0.2326,0.3842,Near-full(0.617),Edge-Loc(0.233),Donut(0.122),0.0002,0.0266,0.0001,0.2326,0.0,0.0003,0.1219,0.6168
44_Edge-Loc.png,44,Edge-Loc,Best CNN,Near-full,False,0.9433,0.0238,0.9195,Near-full(0.943),Donut(0.024),Edge-Loc(0.024),0.0,0.0088,0.0,0.0238,0.0,0.0,0.024,0.9433
44_Edge-Loc.png,44,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44_Edge-Loc.png,44,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.999,1.0,1.0
45_Edge-Loc.png,45,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.6226,0.6226,0.0,Edge-Loc(0.623),Donut(0.190),Loc(0.093),0.001,0.093,0.0003,0.6226,0.0,0.0191,0.1904,0.0616
45_Edge-Loc.png,45,Edge-Loc,Best CNN,Edge-Loc,True,0.6969,0.6969,0.0,Edge-Loc(0.697),Donut(0.279),Near-full(0.014),0.0002,0.0093,0.0,0.6969,0.0,0.0001,0.2792,0.0143
45_Edge-Loc.png,45,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_Edge-Loc.png,45,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.999,1.0,1.0
46_Edge-Loc.png,46,Edge-Loc,Best CNN + Aug,Near-full,False,0.6025,0.1883,0.4142,Near-full(0.603),Edge-Loc(0.188),Donut(0.142),0.0,0.0648,0.0002,0.1883,0.0,0.0003,0.1418,0.6025
46_Edge-Loc.png,46,Edge-Loc,Best CNN,Near-full,False,0.833,0.0515,0.7815,Near-full(0.833),Donut(0.114),Edge-Loc(0.051),0.0,0.0019,0.0,0.0515,0.0,0.0,0.1136,0.833
46_Edge-Loc.png,46,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46_Edge-Loc.png,46,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9963,0.9999,1.0,1.0
47_Edge-Loc.png,47,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.6484,0.6484,-0.0,Edge-Loc(0.648),Donut(0.193),Near-full(0.076),0.0007,0.0666,0.0001,0.6484,0.0,0.0093,0.1929,0.0764
47_Edge-Loc.png,47,Edge-Loc,Best CNN,Edge-Loc,True,0.7795,0.7795,-0.0,Edge-Loc(0.779),Donut(0.177),Near-full(0.036),0.0,0.0077,0.0,0.7795,0.0,0.0,0.1769,0.0357
47_Edge-Loc.png,47,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_Edge-Loc.png,47,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
48_Edge-Loc.png,48,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.7304,0.7304,-0.0,Edge-Loc(0.730),Donut(0.157),Near-full(0.058),0.0003,0.0442,0.0001,0.7304,0.0,0.0037,0.1567,0.0579
48_Edge-Loc.png,48,Edge-Loc,Best CNN,Near-full,False,0.4804,0.2978,0.1826,Near-full(0.480),Edge-Loc(0.298),Donut(0.194),0.0,0.0274,0.0001,0.2978,0.0,0.0,0.194,0.4804
48_Edge-Loc.png,48,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48_Edge-Loc.png,48,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
49_Edge-Loc.png,49,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.4846,0.4846,0.0,Edge-Loc(0.485),Donut(0.358),Near-full(0.075),0.0002,0.0691,0.0002,0.4846,0.0,0.0054,0.3584,0.0753
49_Edge-Loc.png,49,Edge-Loc,Best CNN,Donut,False,0.6105,0.1236,0.4869,Donut(0.611),Near-full(0.257),Edge-Loc(0.124),0.0,0.0063,0.0,0.1236,0.0,0.0001,0.6105,0.2573
49_Edge-Loc.png,49,Edge-Loc,Fullstack,Edge-Loc,True,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49_Edge-Loc.png,49,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4_Center.png,4,Center,Best CNN + Aug,Near-full,False,0.5849,0.0,0.5849,Near-full(0.585),Edge-Loc(0.260),Donut(0.114),0.0,0.0311,0.0,0.2596,0.0,0.0001,0.1135,0.5849
4_Center.png,4,Center,Best CNN,Donut,False,0.7254,0.0,0.7254,Donut(0.725),Edge-Loc(0.143),Near-full(0.119),0.0,0.0092,0.0,0.1432,0.0,0.0001,0.7254,0.1195
4_Center.png,4,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_Center.png,4,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9964,0.9995,1.0,1.0
50_Edge-Loc.png,50,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.7472,0.7472,-0.0,Edge-Loc(0.747),Donut(0.146),Loc(0.056),0.0011,0.056,0.0002,0.7472,0.0001,0.0183,0.1465,0.0263
50_Edge-Loc.png,50,Edge-Loc,Best CNN,Donut,False,0.5588,0.4354,0.1234,Donut(0.559),Edge-Loc(0.435),Loc(0.003),0.0001,0.0029,0.0,0.4354,0.0,0.0003,0.5588,0.0023
50_Edge-Loc.png,50,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50_Edge-Loc.png,50,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
51_Edge-Loc.png,51,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.8063,0.8063,-0.0,Edge-Loc(0.806),Donut(0.098),Loc(0.053),0.0008,0.0534,0.0001,0.8063,0.0001,0.0217,0.0983,0.0123
51_Edge-Loc.png,51,Edge-Loc,Best CNN,Edge-Loc,True,0.5804,0.5804,-0.0,Edge-Loc(0.580),Donut(0.403),Loc(0.012),0.0003,0.0119,0.0,0.5804,0.0,0.0018,0.403,0.0026
51_Edge-Loc.png,51,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51_Edge-Loc.png,51,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
52_Edge-Loc.png,52,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.5075,0.5075,-0.0,Edge-Loc(0.507),Near-full(0.284),Donut(0.159),0.0006,0.0406,0.0001,0.5075,0.0,0.0026,0.159,0.2839
52_Edge-Loc.png,52,Edge-Loc,Best CNN,Near-full,False,0.7642,0.1557,0.6085,Near-full(0.764),Edge-Loc(0.156),Donut(0.064),0.0002,0.0133,0.0,0.1557,0.0,0.0001,0.0642,0.7642
52_Edge-Loc.png,52,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52_Edge-Loc.png,52,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9988,0.9984,1.0,1.0
53_Edge-Loc.png,53,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.5397,0.5397,-0.0,Edge-Loc(0.540),Near-full(0.256),Donut(0.144),0.0004,0.0472,0.0001,0.5397,0.0,0.0024,0.1444,0.2557
53_Edge-Loc.png,53,Edge-Loc,Best CNN,Donut,False,0.506,0.0995,0.4065,Donut(0.506),Near-full(0.366),Edge-Loc(0.100),0.0,0.0278,0.0,0.0995,0.0,0.0,0.506,0.3661
53_Edge-Loc.png,53,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53_Edge-Loc.png,53,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9996,1.0,1.0
54_Edge-Loc.png,54,Edge-Loc,Best CNN + Aug,Near-full,False,0.5062,0.1845,0.3217,Near-full(0.506),Donut(0.225),Edge-Loc(0.184),0.0001,0.0794,0.0005,0.1845,0.0,0.0005,0.225,0.5062
54_Edge-Loc.png,54,Edge-Loc,Best CNN,Near-full,False,0.6128,0.1896,0.4232,Near-full(0.613),Edge-Loc(0.190),Donut(0.165),0.0,0.0329,0.0,0.1896,0.0,0.0,0.1647,0.6128
54_Edge-Loc.png,54,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54_Edge-Loc.png,54,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.7271,0.9986,1.0,1.0
55_Edge-Loc.png,55,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.4977,0.4977,-0.0,Edge-Loc(0.498),Near-full(0.292),Donut(0.146),0.0002,0.0548,0.0001,0.4977,0.0,0.001,0.1457,0.2922
55_Edge-Loc.png,55,Edge-Loc,Best CNN,Near-full,False,0.6911,0.2098,0.4813,Near-full(0.691),Edge-Loc(0.210),Donut(0.065),0.0,0.0338,0.0,0.2098,0.0,0.0,0.0645,0.6911
55_Edge-Loc.png,55,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55_Edge-Loc.png,55,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9592,0.999,1.0,1.0
56_Edge-Loc.png,56,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.4828,0.4828,-0.0,Edge-Loc(0.483),Near-full(0.214),Donut(0.192),0.0007,0.0896,0.0003,0.4828,0.0,0.0074,0.1921,0.2138
56_Edge-Loc.png,56,Edge-Loc,Best CNN,Donut,False,0.4408,0.3508,0.09,Donut(0.441),Edge-Loc(0.351),Near-full(0.190),0.0,0.0182,0.0,0.3508,0.0,0.0,0.4408,0.19
56_Edge-Loc.png,56,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56_Edge-Loc.png,56,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9984,1.0,1.0
57_Edge-Loc.png,57,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.6649,0.6649,-0.0,Edge-Loc(0.665),Donut(0.149),Near-full(0.084),0.0008,0.0769,0.0003,0.6649,0.0001,0.01,0.1489,0.0842
57_Edge-Loc.png,57,Edge-Loc,Best CNN,Near-full,False,0.4031,0.2216,0.1815,Near-full(0.403),Donut(0.314),Edge-Loc(0.222),0.0002,0.0578,0.0001,0.2216,0.0,0.0002,0.3142,0.4031
57_Edge-Loc.png,57,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57_Edge-Loc.png,57,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
58_Edge-Loc.png,58,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.7285,0.7285,0.0,Edge-Loc(0.729),Donut(0.108),Loc(0.101),0.0014,0.101,0.0003,0.7285,0.0001,0.0409,0.1083,0.0135
58_Edge-Loc.png,58,Edge-Loc,Best CNN,Edge-Loc,True,0.4928,0.4928,0.0,Edge-Loc(0.493),Donut(0.464),Random(0.023),0.0009,0.0163,0.0,0.4928,0.0,0.0231,0.4643,0.0011
58_Edge-Loc.png,58,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58_Edge-Loc.png,58,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
59_Edge-Loc.png,59,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.6649,0.6649,0.0,Edge-Loc(0.665),Donut(0.186),Near-full(0.094),0.0013,0.0414,0.0,0.6649,0.0,0.0086,0.1859,0.0937
59_Edge-Loc.png,59,Edge-Loc,Best CNN,Edge-Loc,True,0.4818,0.4818,-0.0,Edge-Loc(0.482),Donut(0.400),Near-full(0.094),0.0,0.0245,0.0,0.4818,0.0,0.0001,0.3995,0.0942
59_Edge-Loc.png,59,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59_Edge-Loc.png,59,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.8782,0.9982,1.0,1.0
5_Center.png,5,Center,Best CNN + Aug,Edge-Loc,False,0.5065,0.0,0.5065,Edge-Loc(0.506),Near-full(0.288),Donut(0.120),0.0,0.0401,0.0,0.5065,0.0,0.0003,0.1204,0.288
5_Center.png,5,Center,Best CNN,Donut,False,0.4114,0.0,0.4114,Donut(0.411),Near-full(0.410),Edge-Loc(0.173),0.0,0.0034,0.0,0.1727,0.0,0.0,0.4114,0.4105
5_Center.png,5,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5_Center.png,5,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9907,0.9988,1.0,1.0
60_Edge-Ring.png,60,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.561,0.0008,0.5602,Edge-Loc(0.561),Donut(0.336),Loc(0.067),0.0003,0.0667,0.0008,0.561,0.0,0.0096,0.3362,0.016
60_Edge-Ring.png,60,Edge-Ring,Best CNN,Donut,False,0.6097,0.0,0.6097,Donut(0.610),Edge-Loc(0.376),Loc(0.013),0.0,0.0132,0.0,0.3759,0.0,0.0003,0.6097,0.0007
60_Edge-Ring.png,60,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60_Edge-Ring.png,60,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61_Edge-Ring.png,61,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.667,0.001,0.666,Edge-Loc(0.667),Donut(0.223),Loc(0.057),0.0006,0.057,0.001,0.667,0.0001,0.0311,0.2229,0.0081
61_Edge-Ring.png,61,Edge-Ring,Best CNN,Donut,False,0.5197,0.0002,0.5195,Donut(0.520),Edge-Loc(0.419),Near-full(0.042),0.0007,0.0152,0.0002,0.4189,0.0,0.0021,0.5197,0.042
61_Edge-Ring.png,61,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61_Edge-Ring.png,61,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62_Edge-Ring.png,62,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.7443,0.0003,0.744,Edge-Loc(0.744),Donut(0.164),Random(0.037),0.0012,0.0313,0.0003,0.7443,0.0001,0.037,0.1641,0.008
62_Edge-Ring.png,62,Edge-Ring,Best CNN,Edge-Loc,False,0.6108,0.0,0.6108,Edge-Loc(0.611),Donut(0.376),Random(0.006),0.0012,0.0045,0.0,0.6108,0.0,0.0063,0.3756,0.001
62_Edge-Ring.png,62,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62_Edge-Ring.png,62,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
63_Edge-Ring.png,63,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6937,0.0006,0.6931,Edge-Loc(0.694),Donut(0.217),Loc(0.054),0.0003,0.0544,0.0006,0.6937,0.0,0.0115,0.2171,0.0114
63_Edge-Ring.png,63,Edge-Ring,Best CNN,Donut,False,0.8243,0.0,0.8243,Donut(0.824),Edge-Loc(0.170),Near-full(0.002),0.0001,0.0014,0.0,0.1704,0.0,0.0005,0.8243,0.0022
63_Edge-Ring.png,63,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63_Edge-Ring.png,63,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64_Edge-Ring.png,64,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6141,0.0008,0.6133,Edge-Loc(0.614),Donut(0.178),Loc(0.097),0.0024,0.0969,0.0008,0.6141,0.0001,0.0378,0.1778,0.0564
64_Edge-Ring.png,64,Edge-Ring,Best CNN,Edge-Loc,False,0.5398,0.0002,0.5396,Edge-Loc(0.540),Donut(0.349),Near-full(0.074),0.0008,0.0329,0.0002,0.5398,0.0,0.0019,0.3495,0.0737
64_Edge-Ring.png,64,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_Edge-Ring.png,64,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9997,0.9981,1.0,1.0
65_Edge-Ring.png,65,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.5143,0.0017,0.5126,Edge-Loc(0.514),Donut(0.358),Loc(0.069),0.0006,0.0692,0.0017,0.5143,0.0,0.0322,0.3584,0.0103
65_Edge-Ring.png,65,Edge-Ring,Best CNN,Donut,False,0.9009,0.0,0.9009,Donut(0.901),Edge-Loc(0.094),Near-full(0.002),0.0,0.0016,0.0,0.0938,0.0,0.0005,0.9009,0.0017
65_Edge-Ring.png,65,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65_Edge-Ring.png,65,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66_Edge-Ring.png,66,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6057,0.0013,0.6044,Edge-Loc(0.606),Donut(0.265),Loc(0.070),0.0007,0.0703,0.0013,0.6057,0.0001,0.0338,0.2652,0.0083
66_Edge-Ring.png,66,Edge-Ring,Best CNN,Edge-Loc,False,0.5995,0.0001,0.5994,Edge-Loc(0.600),Donut(0.384),Loc(0.006),0.0007,0.0062,0.0001,0.5995,0.0,0.0062,0.3843,0.0016
66_Edge-Ring.png,66,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_Edge-Ring.png,66,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
67_Edge-Ring.png,67,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.5782,0.0004,0.5778,Edge-Loc(0.578),Donut(0.354),Loc(0.039),0.0006,0.0388,0.0004,0.5782,0.0,0.0138,0.3536,0.0069
67_Edge-Ring.png,67,Edge-Ring,Best CNN,Donut,False,0.7229,0.0001,0.7228,Donut(0.723),Edge-Loc(0.261),Loc(0.008),0.0003,0.0076,0.0001,0.2609,0.0,0.0017,0.7229,0.0056
67_Edge-Ring.png,67,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67_Edge-Ring.png,67,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68_Edge-Ring.png,68,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6717,0.0009,0.6708,Edge-Loc(0.672),Donut(0.237),Loc(0.051),0.0007,0.0511,0.0009,0.6717,0.0001,0.0195,0.2367,0.0094
68_Edge-Ring.png,68,Edge-Ring,Best CNN,Donut,False,0.6751,0.0001,0.675,Donut(0.675),Edge-Loc(0.310),Random(0.005),0.0004,0.0023,0.0001,0.3101,0.0,0.0047,0.6751,0.0033
68_Edge-Ring.png,68,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Edge-Ring.png,68,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
69_Edge-Ring.png,69,Edge-Ring,Best CNN + Aug,Donut,False,0.3219,0.0018,0.3201,Donut(0.322),Edge-Loc(0.274),Near-full(0.269),0.0008,0.1188,0.0018,0.2737,0.0,0.0084,0.3219,0.2687
69_Edge-Ring.png,69,Edge-Ring,Best CNN,Donut,False,0.5953,0.0004,0.5949,Donut(0.595),Near-full(0.246),Edge-Loc(0.122),0.0001,0.0351,0.0004,0.1221,0.0,0.0002,0.5953,0.2461
69_Edge-Ring.png,69,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_Edge-Ring.png,69,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9995,1.0,1.0
6_Center.png,6,Center,Best CNN + Aug,Near-full,False,0.6971,0.0,0.6971,Near-full(0.697),Edge-Loc(0.156),Donut(0.100),0.0,0.0322,0.0001,0.1561,0.0,0.0001,0.1,0.6971
6_Center.png,6,Center,Best CNN,Near-full,False,0.9515,0.0,0.9515,Near-full(0.952),Donut(0.026),Edge-Loc(0.011),0.0,0.0101,0.0,0.0105,0.0,0.0,0.0261,0.9515
6_Center.png,6,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_Center.png,6,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
70_Edge-Ring.png,70,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6882,0.0021,0.6861,Edge-Loc(0.688),Donut(0.129),Loc(0.111),0.0005,0.1109,0.0021,0.6882,0.0001,0.0181,0.1294,0.0335
70_Edge-Ring.png,70,Edge-Ring,Best CNN,Donut,False,0.664,0.0,0.664,Donut(0.664),Edge-Loc(0.302),Near-full(0.028),0.0003,0.005,0.0,0.3017,0.0,0.0006,0.664,0.0275
70_Edge-Ring.png,70,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_Edge-Ring.png,70,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
71_Edge-Ring.png,71,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.5131,0.0011,0.512,Edge-Loc(0.513),Donut(0.367),Loc(0.051),0.0004,0.0508,0.0011,0.5131,0.0,0.0129,0.3668,0.0341
71_Edge-Ring.png,71,Edge-Ring,Best CNN,Donut,False,0.6541,0.0,0.6541,Donut(0.654),Edge-Loc(0.342),Loc(0.002),0.0001,0.0018,0.0,0.3418,0.0,0.0008,0.6541,0.0011
